date,tsm_usd,twse_twd,usdtwd,twse_usd_per_adr,premium,premium_ma60
2014-09-08,21.07,,29.166,,,-0.0073
2014-09-09,21.05,127.0,29.97,21.1879,-0.0065,-0.0079
2014-09-10,21.03,125.0,29.055,21.5109,-0.0224,-0.0087
2014-09-11,20.9,125.0,29.293,21.3362,-0.0204,-0.0094
2014-09-12,20.34,123.0,29.982,20.5123,-0.0084,-0.0099
2014-09-15,20.24,123.5,29.157,21.1784,-0.0443,-0.0112
2014-09-16,20.48,122.5,29.316,20.893,-0.0198,-0.0119
2014-09-17,20.62,124.5,29.344,21.2139,-0.028,-0.0122
2014-09-18,20.92,125.0,29.648,21.0807,-0.0076,-0.0121
2014-09-19,20.52,125.0,29.369,21.2809,-0.0358,-0.0131
2014-09-22,20.36,122.0,29.513,20.6689,-0.0149,-0.0135
2014-09-23,20.34,122.5,29.456,20.7937,-0.0218,-0.0141
2014-09-24,20.59,123.0,29.539,20.8199,-0.011,-0.0145
2014-09-25,20.11,122.0,29.573,20.6269,-0.0251,-0.0153
2014-09-26,20.14,121.0,29.459,20.537,-0.0193,-0.0154
2014-09-29,19.95,120.5,29.632,20.3327,-0.0188,-0.0155
2014-09-30,20.18,120.0,29.676,20.2184,-0.0019,-0.015
2014-10-01,20.1,121.5,29.573,20.5424,-0.0215,-0.0155
2014-10-02,20.29,121.0,29.611,20.4316,-0.0069,-0.0156
2014-10-03,20.83,124.5,30.405,20.4736,0.0174,-0.0152
2014-10-06,20.82,126.0,29.901,21.0695,-0.0118,-0.0154
2014-10-07,20.38,125.0,29.39,21.2657,-0.0417,-0.0165
2014-10-08,20.6,122.5,29.473,20.7817,-0.0087,-0.0168
2014-10-09,20.47,125.0,29.625,21.097,-0.0297,-0.0167
2014-10-10,19.44,,29.742,,,-0.0165
2014-10-13,19.67,120.5,29.7,20.2862,-0.0304,-0.0169
2014-10-14,20.14,121.0,29.477,20.5245,-0.0187,-0.0167
2014-10-15,20.07,121.5,29.648,20.4904,-0.0205,-0.017
2014-10-16,20.72,121.5,29.17,20.8262,-0.0051,-0.0166
2014-10-17,20.72,123.5,29.503,20.9301,-0.01,-0.0168
2014-10-20,20.87,126.0,30.375,20.7407,0.0062,-0.0165
2014-10-21,21.39,125.0,30.4,20.5592,0.0404,-0.0159
2014-10-22,21.24,129.0,29.687,21.7267,-0.0224,-0.0162
2014-10-23,21.3,127.5,30.366,20.9939,0.0146,-0.0159
2014-10-24,21.18,125.5,29.66,21.1564,0.0011,-0.0157
2014-10-27,21.36,128.0,29.568,21.645,-0.0132,-0.0161
2014-10-28,21.59,128.0,29.556,21.6538,-0.0029,-0.0161
2014-10-29,21.59,129.0,29.523,21.8474,-0.0118,-0.0162
2014-10-30,21.11,128.5,29.814,21.5503,-0.0204,-0.0161
2014-10-31,22.02,130.5,29.653,22.0045,0.0007,-0.0158
2014-11-03,21.9,131.0,29.791,21.9865,-0.0039,-0.0156
2014-11-04,21.95,132.0,30.468,21.6621,0.0133,-0.0154
2014-11-05,22.03,132.0,29.618,22.2837,-0.0114,-0.0153
2014-11-06,21.8,132.0,29.775,22.1662,-0.0165,-0.0155
2014-11-07,21.82,131.0,30.114,21.7507,0.0032,-0.0154
2014-11-10,22.26,134.5,29.677,22.6606,-0.0177,-0.0155
2014-11-11,22.2,134.0,29.899,22.4088,-0.0093,-0.0152
2014-11-12,22.05,132.0,29.637,22.2695,-0.0099,-0.0149
2014-11-13,22.34,134.0,29.845,22.4493,-0.0049,-0.0145
2014-11-14,22.4,135.0,29.775,22.67,-0.0119,-0.0142
2014-11-17,21.91,133.0,29.749,22.3537,-0.0198,-0.014
2014-11-18,22.05,131.5,29.991,21.9232,0.0058,-0.0134
2014-11-19,22.53,136.0,30.725,22.1318,0.018,-0.0127
2014-11-20,22.76,139.0,30.85,22.5284,0.0103,-0.012
2014-11-21,23.06,138.5,30.087,23.0166,0.0019,-0.0115
2014-11-24,22.94,138.5,30.87,22.4328,0.0226,-0.0109
2014-11-25,22.91,139.0,30.103,23.0874,-0.0077,-0.0106
2014-11-26,23.18,139.0,30.051,23.1273,0.0023,-0.01
2014-11-28,23.47,141.5,30.116,23.4925,-0.001,-0.0095
2014-12-01,22.94,140.0,30.215,23.1673,-0.0098,-0.0094
2014-12-02,22.57,137.5,31.02,22.1631,0.0184,-0.009
2014-12-03,22.93,138.0,30.399,22.6981,0.0102,-0.0087
2014-12-04,22.82,139.0,30.279,22.9532,-0.0058,-0.0084
2014-12-05,22.74,137.5,31.1,22.1061,0.0287,-0.0076
2014-12-08,22.5,138.0,31.225,22.0977,0.0182,-0.0071
2014-12-09,22.58,138.0,31.123,22.1701,0.0185,-0.0061
2014-12-10,22.19,136.0,31.197,21.797,0.018,-0.0054
2014-12-11,22.14,134.5,31.182,21.5669,0.0266,-0.0045
2014-12-12,21.97,135.0,30.402,22.2025,-0.0105,-0.0045
2014-12-15,21.94,136.0,31.295,21.7287,0.0097,-0.0038
2014-12-16,21.44,133.0,31.319,21.2331,0.0097,-0.0034
2014-12-17,21.64,130.5,31.291,20.8526,0.0378,-0.0023
2014-12-18,21.79,131.5,31.284,21.0171,0.0368,-0.0015
2014-12-19,22.2,138.0,31.45,21.9396,0.0119,-0.0009
2014-12-22,22.37,138.5,31.51,21.9771,0.0179,-0.0003
2014-12-23,22.21,137.5,31.57,21.777,0.0199,0.0004
2014-12-24,22.35,138.0,30.934,22.3056,0.002,0.0004
2014-12-26,22.31,139.0,30.934,22.4672,-0.007,0.0007
2014-12-29,22.38,141.0,31.72,22.2257,0.0069,0.0009
2014-12-30,22.44,140.0,30.958,22.6113,-0.0076,0.0005
2014-12-31,22.38,141.0,3.67,,,0.0007
2015-01-02,22.28,,31.625,,,0.0015
2015-01-05,21.74,139.5,31.625,22.0553,-0.0143,0.0014
2015-01-06,21.36,133.5,31.985,20.8692,0.0235,0.0023
2015-01-07,21.67,134.0,31.99,20.944,0.0347,0.0028
2015-01-08,21.81,138.0,31.995,21.5659,0.0113,0.0036
2015-01-09,21.2,134.0,32.0,20.9375,0.0125,0.0041
2015-01-12,20.79,132.0,31.928,20.6715,0.0057,0.0046
2015-01-13,21.05,132.5,31.85,20.8006,0.012,0.0049
2015-01-14,21.06,130.0,31.85,20.4082,0.0319,0.0056
2015-01-15,22.89,131.5,31.825,20.6599,0.1079,0.0073
2015-01-16,22.6,137.0,31.78,21.5544,0.0485,0.0075
2015-01-20,23.09,138.0,31.545,21.8735,0.0556,0.0088
2015-01-21,23.21,141.0,31.69,22.2468,0.0433,0.0093
2015-01-22,23.71,140.0,31.545,22.1905,0.0685,0.0105
2015-01-23,23.99,145.0,31.502,23.0144,0.0424,0.0114
2015-01-26,24.16,145.0,31.425,23.0708,0.0472,0.0123
2015-01-27,24.19,147.0,31.332,23.4584,0.0312,0.013
2015-01-28,23.93,146.5,31.318,23.3891,0.0231,0.0138
2015-01-29,23.29,143.5,31.321,22.908,0.0167,0.0141
2015-01-30,22.71,141.0,31.502,22.3795,0.0148,0.0144
2015-02-02,22.94,142.5,31.546,22.5861,0.0157,0.0144
2015-02-03,23.15,144.5,31.676,22.8091,0.0149,0.0149
2015-02-04,23.58,146.0,31.618,23.0881,0.0213,0.0155
2015-02-05,23.66,145.5,31.466,23.1202,0.0233,0.0159
2015-02-06,23.1,143.0,31.528,22.6783,0.0186,0.0165
2015-02-09,22.67,142.0,31.482,22.5526,0.0052,0.0168
2015-02-10,23.86,142.5,31.555,22.5796,0.0567,0.0179
2015-02-11,24.29,148.0,31.498,23.4936,0.0339,0.0186
2015-02-12,24.47,148.5,31.559,23.5274,0.0401,0.0195
2015-02-13,24.84,148.5,31.249,23.7608,0.0454,0.0206
2015-02-17,24.77,,31.592,,,0.0209
2015-02-18,24.71,,31.63,,,0.0209
2015-02-19,24.52,,31.63,,,0.0211
2015-02-20,24.44,,31.63,,,0.0215
2015-02-23,24.22,,31.63,,,0.0214
2015-02-24,25.04,151.0,31.63,23.8697,0.049,0.0225
2015-02-25,25.04,154.5,31.68,24.3845,0.0269,0.023
2015-02-26,24.68,150.5,31.526,23.8692,0.034,0.0236
2015-02-27,24.53,,31.498,,,0.0243
2015-03-02,24.63,149.0,31.498,23.6523,0.0413,0.0247
2015-03-03,24.5,150.5,31.562,23.842,0.0276,0.025
2015-03-04,24.33,150.5,31.502,23.8874,0.0185,0.0255
2015-03-05,24.46,150.0,31.472,23.8307,0.0264,0.0255
2015-03-06,24.09,149.0,31.501,23.65,0.0186,0.0255
2015-03-09,23.45,145.5,31.445,23.1356,0.0136,0.0254
2015-03-10,23.05,144.0,31.512,22.8484,0.0088,0.0252
2015-03-11,23.49,146.0,31.55,23.1379,0.0152,0.025
2015-03-12,23.53,148.0,31.651,23.38,0.0064,0.0253
2015-03-13,23.88,149.0,31.658,23.5328,0.0148,0.0254
2015-03-16,24.28,146.0,31.701,23.0277,0.0544,0.0263
2015-03-17,24.31,149.0,31.7,23.5016,0.0344,0.0262
2015-03-18,24.71,153.5,31.652,24.2481,0.0191,0.0259
2015-03-19,24.66,154.0,31.636,24.3394,0.0132,0.0259
2015-03-20,24.77,154.0,31.485,24.4561,0.0128,0.0258
2015-03-23,24.8,153.5,31.535,24.338,0.019,0.0258
2015-03-24,24.5,151.5,31.49,24.0553,0.0185,0.0261
2015-03-25,23.18,151.0,31.371,24.0668,-0.0368,0.0255
2015-03-26,23.2,145.5,31.39,23.1762,0.001,0.0254
2015-03-27,22.94,142.5,31.396,22.694,0.0108,0.0258
2015-03-30,23.25,142.5,31.362,22.7186,0.0234,0.0257
2015-03-31,23.48,145.5,31.371,23.1902,0.0125,0.0255
2015-04-01,23.23,144.0,31.392,22.9358,0.0128,0.026
2015-04-02,23.69,147.0,31.351,23.4442,0.0105,0.0257
2015-04-06,23.54,,30.889,,,0.0256
2015-04-07,23.39,146.0,31.292,23.3286,0.0026,0.0254
2015-04-08,23.2,143.0,31.138,22.9623,0.0104,0.0254
2015-04-09,23.44,143.0,31.213,22.9071,0.0233,0.0257
2015-04-10,23.5,147.0,31.218,23.5441,-0.0019,0.0254
2015-04-13,23.33,147.0,31.228,23.5366,-0.0088,0.0247
2015-04-14,23.18,144.0,31.331,22.9804,0.0087,0.0228
2015-04-15,23.51,143.0,31.3,22.8435,0.0292,0.0224
2015-04-16,23.24,147.0,31.32,23.4674,-0.0097,0.0212
2015-04-17,23.22,142.5,29.994,23.7548,-0.0225,0.0199
2015-04-20,23.27,143.0,30.113,23.7439,-0.02,0.0183
2015-04-21,23.33,142.5,31.092,22.9159,0.0181,0.0178
2015-04-22,23.84,143.5,31.163,23.0241,0.0354,0.0176
2015-04-23,24.3,147.0,31.101,23.6327,0.0282,0.0175
2015-04-24,24.91,152.5,31.12,24.5019,0.0167,0.0174
2015-04-27,25.41,151.5,29.75,25.4622,-0.002,0.0171
2015-04-28,25.01,151.5,30.851,24.5535,0.0186,0.0171
2015-04-29,24.79,148.5,30.82,24.0915,0.029,0.0174
2015-04-30,24.44,147.0,30.685,23.9531,0.0203,0.0175
2015-05-01,24.74,,30.741,,,0.0174
2015-05-04,24.32,147.5,30.741,23.9908,0.0137,0.0172
2015-05-05,24.29,147.0,30.765,23.8908,0.0167,0.0172
2015-05-06,24.45,147.5,30.77,23.9682,0.0201,0.0175
2015-05-07,24.37,146.5,30.743,23.8266,0.0228,0.0168
2015-05-08,24.55,146.5,30.796,23.7856,0.0321,0.0168
2015-05-11,24.37,148.5,30.753,24.144,0.0094,0.0162
2015-05-12,24.38,147.5,30.77,23.9682,0.0172,0.0157
2015-05-13,24.44,148.0,30.8,24.026,0.0172,0.0157
2015-05-14,24.41,146.0,30.67,23.8018,0.0256,0.0159
2015-05-15,24.56,146.5,30.673,23.8809,0.0284,0.0161
2015-05-18,24.41,146.5,30.601,23.9371,0.0198,0.0162
2015-05-19,24.59,146.5,30.599,23.9387,0.0272,0.0164
2015-05-20,24.58,146.5,30.628,23.916,0.0278,0.016
2015-05-21,24.24,145.5,30.673,23.7179,0.022,0.0159
2015-05-22,24.2,145.5,30.637,23.7458,0.0191,0.0156
2015-05-26,24.26,146.5,30.563,23.9669,0.0122,0.0156
2015-05-27,24.6,145.0,30.699,23.6164,0.0416,0.0156
2015-05-28,24.45,147.0,30.718,23.9273,0.0218,0.0155
2015-05-29,24.28,146.0,30.789,23.7098,0.0241,0.0156
2015-06-01,24.14,145.0,30.862,23.4917,0.0276,0.0156
2015-06-02,23.67,144.0,30.92,23.2859,0.0165,0.0156
2015-06-03,23.66,143.0,30.995,23.0682,0.0257,0.0158
2015-06-04,22.98,141.0,30.91,22.8082,0.0075,0.0158
2015-06-05,22.86,140.0,31.055,22.5407,0.0142,0.0157
2015-06-08,22.65,138.5,31.022,22.3229,0.0147,0.0159
2015-06-09,22.83,139.0,31.245,22.2436,0.0264,0.0161
2015-06-10,23.33,139.5,31.295,22.2879,0.0468,0.0159
2015-06-11,23.51,143.5,31.142,23.0396,0.0204,0.0157
2015-06-12,23.67,144.5,31.15,23.1942,0.0205,0.0157
2015-06-15,23.26,143.0,31.215,22.9057,0.0155,0.0158
2015-06-16,23.58,142.0,31.245,22.7236,0.0377,0.0162
2015-06-17,23.6,142.5,31.252,22.7985,0.0352,0.0165
2015-06-18,23.76,142.0,31.248,22.7215,0.0457,0.0169
2015-06-19,23.4,,30.709,,,0.0179
2015-06-22,23.84,142.0,29.729,23.8824,-0.0018,0.0178
2015-06-23,23.93,144.5,30.962,23.3351,0.0255,0.0181
2015-06-24,23.9,145.0,30.985,23.3984,0.0214,0.0181
2015-06-25,24.08,146.5,31.043,23.5963,0.0205,0.0182
2015-06-26,23.63,146.0,31.04,23.518,0.0048,0.0181
2015-06-29,22.38,138.5,31.123,22.2504,0.0058,0.018
2015-06-30,22.71,140.5,31.166,22.5406,0.0075,0.0178
2015-07-01,22.93,141.0,31.058,22.6995,0.0102,0.0179
2015-07-02,23.15,141.5,31.095,22.7529,0.0175,0.0181
2015-07-06,22.94,140.5,31.111,22.5804,0.0159,0.0179
2015-07-07,22.96,140.5,31.145,22.5558,0.0179,0.0183
2015-07-08,22.23,138.0,31.154,22.148,0.0037,0.0185
2015-07-09,22.22,136.5,31.216,21.8638,0.0163,0.0186
2015-07-10,22.57,136.5,31.223,21.8589,0.0325,0.0187
2015-07-13,22.86,138.5,31.223,22.1792,0.0307,0.0194
2015-07-14,22.8,138.5,31.195,22.1991,0.0271,0.0202
2015-07-15,22.56,138.5,31.295,22.1281,0.0195,0.0209
2015-07-16,22.73,136.5,31.265,21.8295,0.0413,0.0213
2015-07-17,23.03,140.0,31.304,22.3614,0.0299,0.0212
2015-07-20,22.9,139.0,30.313,22.9275,-0.0012,0.0207
2015-07-21,22.88,140.5,31.331,22.4219,0.0204,0.0208
2015-07-22,22.22,139.0,31.395,22.1373,0.0037,0.0209
2015-07-23,22.31,136.0,31.34,21.6975,0.0282,0.021
2015-07-24,21.64,137.0,31.443,21.7855,-0.0067,0.0204
2015-07-27,21.63,134.0,31.512,21.2617,0.0173,0.0204
2015-07-28,21.88,134.0,31.545,21.2395,0.0302,0.0205
2015-07-29,22.11,135.5,31.566,21.463,0.0301,0.0208
2015-07-30,22.7,138.5,31.514,21.9744,0.033,0.0211
2015-07-31,22.11,139.5,31.595,22.0763,0.0015,0.0208
2015-08-03,21.72,134.5,31.675,21.2313,0.023,0.0208
2015-08-04,21.45,136.5,31.698,21.5313,-0.0038,0.0202
2015-08-05,21.61,134.0,31.717,21.1243,0.023,0.0204
2015-08-06,21.28,134.0,31.744,21.1064,0.0082,0.0202
2015-08-07,21.03,133.0,31.748,20.9462,0.004,0.02
2015-08-10,21.61,129.0,31.748,20.3162,0.0637,0.0207
2015-08-11,20.83,130.5,31.748,20.5525,0.0135,0.0204
2015-08-12,20.75,128.5,32.052,20.0456,0.0351,0.0207
2015-08-13,20.54,128.0,32.454,19.7202,0.0416,0.0209
2015-08-14,20.38,126.0,32.334,19.4841,0.046,0.0212
2015-08-17,20.28,124.0,32.346,19.1677,0.058,0.0218
2015-08-18,20.03,126.0,32.602,19.324,0.0365,0.0221
2015-08-19,19.91,125.0,32.641,19.1477,0.0398,0.0226
2015-08-20,19.61,126.0,31.332,20.1072,-0.0247,0.0215
2015-08-21,18.88,121.0,32.659,18.5248,0.0192,0.0214
2015-08-24,18.76,115.0,32.854,17.5017,0.0719,0.0222
2015-08-25,18.76,123.5,32.945,18.7434,0.0009,0.0218
2015-08-26,19.45,122.5,32.864,18.6374,0.0436,0.0222
2015-08-27,19.94,124.0,32.752,18.9301,0.0533,0.0227
2015-08-28,20.0,125.0,32.757,19.0799,0.0482,0.0234
2015-08-31,19.88,129.0,32.76,19.6886,0.0097,0.0233
2015-09-01,19.41,124.0,32.798,18.9036,0.0268,0.0235
2015-09-02,19.94,125.5,32.665,19.2102,0.038,0.0237
2015-09-03,20.07,127.0,32.75,19.3893,0.0351,0.0235
2015-09-04,19.67,125.0,31.893,19.5968,0.0037,0.0233
2015-09-08,20.05,123.0,32.919,18.6822,0.0732,0.0241
2015-09-09,19.88,129.0,32.991,19.5508,0.0168,0.0242
2015-09-10,19.7,125.0,32.763,19.0764,0.0327,0.0241
2015-09-11,19.9,127.5,32.843,19.4105,0.0252,0.0239
2015-09-14,20.04,127.5,32.697,19.4972,0.0278,0.0236
2015-09-15,20.39,126.0,32.705,19.2631,0.0585,0.0242
2015-09-16,20.67,129.5,32.775,19.7559,0.0463,0.025
2015-09-17,20.66,131.0,32.751,19.9994,0.033,0.0251
2015-09-18,20.61,131.5,32.649,20.1384,0.0234,0.0252
2015-09-21,20.53,129.5,32.65,19.8315,0.0352,0.0254
2015-09-22,19.95,129.0,32.925,19.59,0.0184,0.0256
2015-09-23,20.01,124.5,32.958,18.8877,0.0594,0.0265
2015-09-24,19.99,127.0,33.237,19.1052,0.0463,0.0272
2015-09-25,20.05,127.0,33.247,19.0995,0.0498,0.0278
2015-09-28,19.63,,33.28,,,0.028
2015-09-29,19.89,127.0,33.28,19.0805,0.0424,0.0285
2015-09-30,20.75,130.0,33.28,19.5313,0.0624,0.0292
2015-10-01,20.86,133.5,33.115,20.157,0.0349,0.0297
2015-10-02,20.76,132.0,33.068,19.9589,0.0401,0.0301
2015-10-05,21.4,132.5,32.679,20.273,0.0556,0.0305
2015-10-06,21.23,133.0,32.991,20.157,0.0532,0.0309
2015-10-07,21.93,135.0,31.609,21.3547,0.0269,0.0309
2015-10-08,22.25,136.0,32.86,20.6939,0.0752,0.0319
2015-10-09,21.95,,32.838,,,0.0317
2015-10-12,22.09,138.5,31.291,22.131,-0.0019,0.0311
2015-10-13,21.94,137.5,32.551,21.1207,0.0388,0.0318
2015-10-14,22.34,136.5,32.731,20.8518,0.0714,0.0327
2015-10-15,21.95,140.0,32.733,21.3851,0.0264,0.0331
2015-10-16,22.16,137.5,32.45,21.1864,0.046,0.0334
2015-10-19,22.23,138.0,32.496,21.2334,0.0469,0.0343
2015-10-20,22.31,139.0,32.411,21.4433,0.0404,0.0347
2015-10-21,22.22,138.5,32.501,21.307,0.0428,0.0349
2015-10-22,22.51,137.5,32.55,21.1214,0.0657,0.0356
2015-10-23,22.47,140.0,32.651,21.4389,0.0481,0.0358
2015-10-26,22.16,140.0,32.501,21.5378,0.0289,0.0363
2015-10-27,22.2,139.0,32.701,21.2532,0.0445,0.0367
2015-10-28,22.08,138.0,32.668,21.1216,0.0454,0.0375
2015-10-29,21.82,136.5,32.677,20.8863,0.0447,0.0379
2015-10-30,21.96,136.5,32.54,20.9742,0.047,0.0386
2015-11-02,22.1,137.5,32.4,21.2191,0.0415,0.0392
2015-11-03,22.77,139.5,32.712,21.3224,0.0679,0.0393
2015-11-04,23.55,144.5,32.617,22.151,0.0632,0.0401
2015-11-05,22.98,142.5,32.588,21.8639,0.051,0.0404
2015-11-06,22.82,140.0,32.709,21.4008,0.0663,0.0408
2015-11-09,22.96,142.0,32.723,21.6973,0.0582,0.041
2015-11-10,22.51,139.5,31.954,21.8283,0.0312,0.0406
2015-11-11,22.58,137.5,32.843,20.9329,0.0787,0.0413
2015-11-12,22.24,138.5,31.688,21.8537,0.0177,0.0409
2015-11-13,21.89,136.0,31.557,21.5483,0.0159,0.0416
2015-11-16,22.35,135.0,32.9,20.5167,0.0894,0.0428
2015-11-17,22.52,138.5,33.014,20.9759,0.0736,0.0429
2015-11-18,22.52,137.0,31.899,21.474,0.0487,0.0437
2015-11-19,22.67,140.5,33.001,21.2872,0.065,0.0441
2015-11-20,22.83,141.0,32.495,21.6956,0.0523,0.044
2015-11-23,22.57,141.0,31.703,22.2376,0.0149,0.0435
2015-11-24,22.5,139.5,32.77,21.2847,0.0571,0.0443
2015-11-25,22.56,141.0,31.659,22.2685,0.0131,0.044
2015-11-27,22.45,139.0,32.695,21.2571,0.0561,0.0444
2015-11-30,22.76,139.0,31.709,21.9181,0.0384,0.0444
2015-12-01,23.28,142.5,32.822,21.708,0.0724,0.0456
2015-12-02,23.19,142.5,31.64,22.519,0.0298,0.0449
2015-12-03,22.93,142.5,31.778,22.4212,0.0227,0.045
2015-12-04,23.31,140.5,30.748,22.847,0.0203,0.0447
2015-12-07,23.24,143.5,31.871,22.5126,0.0323,0.0449
2015-12-08,23.08,142.5,31.861,22.3628,0.0321,0.0449
2015-12-09,22.73,140.5,31.945,21.9909,0.0336,0.0445
2015-12-10,22.65,141.0,31.719,22.2264,0.0191,0.044
2015-12-11,22.18,139.5,33.0,21.1364,0.0494,0.0443
2015-12-14,22.22,139.0,31.857,21.8162,0.0185,0.0442
2015-12-15,22.82,138.0,31.927,21.6118,0.0559,0.0446
2015-12-16,23.16,143.5,32.017,22.41,0.0335,0.0448
2015-12-17,22.96,145.0,31.921,22.7123,0.0109,0.044
2015-12-18,22.93,142.0,32.05,22.1529,0.0351,0.0438
2015-12-21,22.95,141.5,32.779,21.5839,0.0633,0.0441
2015-12-22,23.06,142.0,31.86,22.285,0.0348,0.0439
2015-12-23,23.08,141.5,31.88,22.1926,0.04,0.0439
2015-12-24,23.15,142.0,31.998,22.1889,0.0433,0.0435
2015-12-28,23.01,143.5,31.787,22.5721,0.0194,0.0433
2015-12-29,23.08,142.0,31.919,22.2438,0.0376,0.0432
2015-12-30,22.88,142.5,32.118,22.1838,0.0314,0.0428
2015-12-31,22.75,143.0,31.988,22.3521,0.0178,0.0422
2016-01-04,22.09,139.5,32.059,21.7568,0.0153,0.042
2016-01-05,21.95,138.0,32.464,21.2543,0.0327,0.0413
2016-01-06,21.34,135.5,32.246,21.0104,0.0157,0.0409
2016-01-07,21.1,133.0,33.442,19.8852,0.0611,0.0419
2016-01-08,20.81,134.0,32.234,20.7855,0.0012,0.0413
2016-01-11,20.93,133.0,32.201,20.6515,0.0135,0.0403
2016-01-12,20.75,133.0,32.559,20.4245,0.0159,0.0402
2016-01-13,20.48,133.5,33.65,19.8366,0.0324,0.0399
2016-01-14,21.82,131.5,33.613,19.5609,0.1155,0.0411
2016-01-15,21.1,137.0,33.728,20.3095,0.0389,0.041
2016-01-19,21.66,138.0,32.645,21.1365,0.0248,0.0407
2016-01-20,21.09,134.5,32.444,20.728,0.0175,0.0399
2016-01-21,21.33,135.0,32.916,20.5067,0.0401,0.0398
2016-01-22,21.93,138.5,32.946,21.0192,0.0433,0.04
2016-01-25,21.79,139.5,32.642,21.3682,0.0197,0.0396
2016-01-26,21.59,137.5,32.478,21.1682,0.0199,0.0392
2016-01-27,21.68,139.5,32.451,21.4939,0.0087,0.0386
2016-01-28,21.63,140.0,32.595,21.4757,0.0072,0.0379
2016-01-29,22.35,143.0,32.606,21.9285,0.0192,0.0376
2016-02-01,22.46,144.0,32.799,21.9519,0.0231,0.0368
2016-02-02,22.56,142.5,32.43,21.9704,0.0268,0.0362
2016-02-03,22.92,146.0,32.572,22.4119,0.0227,0.0357
2016-02-04,23.23,,32.167,,,0.0352
2016-02-05,22.75,,33.063,,,0.0348
2016-02-08,22.8,,33.507,,,0.0349
2016-02-09,22.56,,33.507,,,0.0341
2016-02-10,22.3,,32.192,,,0.0344
2016-02-11,22.0,,32.954,,,0.0348
2016-02-12,22.24,,32.136,,,0.0337
2016-02-16,23.34,147.5,33.399,22.0815,0.057,0.0334
2016-02-17,23.64,148.0,33.44,22.1292,0.0683,0.0338
2016-02-18,23.8,151.0,33.49,22.544,0.0557,0.0336
2016-02-19,23.78,151.0,32.309,23.3681,0.0176,0.033
2016-02-22,23.96,151.0,32.308,23.3688,0.0253,0.0332
2016-02-23,23.4,149.5,32.338,23.1152,0.0123,0.0323
2016-02-24,23.42,148.0,33.472,22.108,0.0593,0.0332
2016-02-25,23.69,150.5,32.302,23.2958,0.0169,0.0324
2016-02-26,23.77,149.0,32.311,23.0572,0.0309,0.0323
2016-02-29,23.55,,32.583,,,0.0315
2016-03-01,24.58,152.0,32.391,23.4633,0.0476,0.0319
2016-03-02,24.62,153.0,32.221,23.7423,0.037,0.0321
2016-03-03,24.56,154.0,33.357,23.0836,0.064,0.033
2016-03-04,24.65,152.5,31.791,23.9848,0.0277,0.0329
2016-03-07,24.7,152.0,31.768,23.9234,0.0325,0.0329
2016-03-08,24.65,152.0,32.995,23.0338,0.0702,0.0336
2016-03-09,24.74,153.0,31.908,23.9752,0.0319,0.0339
2016-03-10,24.74,154.5,33.208,23.2625,0.0635,0.0341
2016-03-11,25.35,155.0,33.072,23.4337,0.0818,0.0353
2016-03-14,25.22,156.0,31.686,24.6165,0.0245,0.0347
2016-03-15,24.88,154.5,31.799,24.2932,0.0242,0.0346
2016-03-16,25.78,156.0,32.91,23.701,0.0877,0.036
2016-03-17,25.77,158.5,31.601,25.0783,0.0276,0.0359
2016-03-18,26.04,159.5,32.698,24.3899,0.0677,0.036
2016-03-21,25.93,160.0,31.486,25.4081,0.0205,0.0357
2016-03-22,25.81,158.5,32.536,24.3576,0.0596,0.0361
2016-03-23,25.68,159.5,32.518,24.5249,0.0471,0.0362
2016-03-24,25.73,158.5,32.613,24.3001,0.0588,0.0369
2016-03-28,25.63,159.0,32.757,24.2696,0.0561,0.0373
2016-03-29,25.97,159.0,32.709,24.3052,0.0685,0.038
2016-03-30,26.46,161.5,32.683,24.707,0.0709,0.039
2016-03-31,26.2,162.0,32.412,24.9907,0.0484,0.0396
2016-04-01,26.12,158.5,32.271,24.5577,0.0636,0.0402
2016-04-04,25.85,,32.365,,,0.0407
2016-04-05,25.51,,32.365,,,0.0403
2016-04-06,25.62,153.5,32.365,23.7139,0.0804,0.0419
2016-04-07,25.37,154.5,32.412,23.8338,0.0645,0.0429
2016-04-08,25.28,157.5,31.511,24.9913,0.0116,0.0428
2016-04-11,25.51,158.5,32.44,24.4297,0.0442,0.0431
2016-04-12,25.57,158.5,32.38,24.475,0.0447,0.0416
2016-04-13,26.17,161.5,32.371,24.9452,0.0491,0.0418
2016-04-14,25.3,161.5,32.342,24.9675,0.0133,0.0416
2016-04-15,25.46,159.5,32.427,24.5937,0.0352,0.042
2016-04-18,25.5,158.0,32.34,24.428,0.0439,0.042
2016-04-19,25.16,157.5,32.39,24.3131,0.0348,0.0419
2016-04-20,25.12,154.0,32.26,23.8686,0.0524,0.0425
2016-04-21,25.16,157.0,32.233,24.3539,0.0331,0.0428
2016-04-22,25.07,156.5,31.442,24.8871,0.0073,0.0428
2016-04-25,25.01,157.5,32.322,24.3642,0.0265,0.0432
2016-04-26,25.01,158.0,32.352,24.4189,0.0242,0.0433
2016-04-27,25.25,156.5,32.354,24.1856,0.044,0.0437
2016-04-28,24.16,153.0,32.338,23.6564,0.0213,0.0436
2016-04-29,23.59,150.0,32.272,23.24,0.0151,0.0434
2016-05-02,23.69,,31.26,,,0.0434
2016-05-03,23.32,147.5,32.274,22.8512,0.0205,0.043
2016-05-04,23.42,147.0,32.196,22.8289,0.0259,0.0426
